Order ID,Order Date,Customer ID,Category,Sales,Quantity,Discount,Profit
US-2017-141544,30-08-2017,PO-18850,Office Supplies,100.24,8,0.19,15.036
US-2017-141544,30-08-2017,PO-18850,Office Supplies,37.764,7,0.05,5.6646
US-2017-150147,25-04-2017,JL-15850,Technology,82.8,10,0.15,12.42
US-2017-150147,25-04-2017,JL-15850,Office Supplies,20.724,9,0.11,3.1086
US-2017-150147,25-04-2017,JL-15850,Office Supplies,4.896,5,0.2,0.7344
CA-2016-137946,01-09-2016,DB-13615,Office Supplies,4.752,2,0.09,0.7128
CA-2016-137946,01-09-2016,DB-13615,Technology,959.984,6,0.05,143.9976
CA-2016-137946,01-09-2016,DB-13615,Office Supplies,14.368,2,0.05,2.1552
CA-2015-129924,12-07-2015,AC-10420,Office Supplies,7.712,8,0.02,1.1568
CA-2015-129924,12-07-2015,AC-10420,Furniture,698.352,1,0.05,104.7528
CA-2016-128167,22-06-2016,KL-16645,Office Supplies,4.96,8,0.11,0.744
CA-2015-122336,13-04-2015,JD-15895,Office Supplies,17.856,1,0.2,2.6784
CA-2015-122336,13-04-2015,JD-15895,Office Supplies,509.97,10,0.19,76.4955
CA-2015-122336,13-04-2015,JD-15895,Office Supplies,30.992,3,0.18,4.6488
CA-2015-122336,13-04-2015,JD-15895,Technology,71.928,3,0.12,10.7892
US-2016-120712,20-12-2016,CS-12130,Office Supplies,88.8,4,0.11,13.32
CA-2018-169901,15-06-2018,CC-12550,Technology,47.976,4,0,7.1964
CA-2018-134306,08-07-2018,TD-20995,Office Supplies,7.56,4,0,1.134
CA-2018-134306,08-07-2018,TD-20995,Office Supplies,24.56,3,0.17,3.684
CA-2018-134306,08-07-2018,TD-20995,Office Supplies,12.96,9,0.18,1.944
CA-2017-129714,01-09-2017,AB-10060,Technology,6.79,6,0.13,1.0185
CA-2017-129714,01-09-2017,AB-10060,Office Supplies,24.56,7,0.17,3.684
CA-2017-129714,01-09-2017,AB-10060,Office Supplies,3.048,10,0.08,0.4572
CA-2017-129714,01-09-2017,AB-10060,Office Supplies,49.12,6,0.19,7.368
CA-2017-129714,01-09-2017,AB-10060,Office Supplies,4355.168,8,0.12,653.2752
CA-2017-138520,08-04-2017,JL-15505,Furniture,388.704,1,0.13,58.3056
CA-2017-138520,08-04-2017,JL-15505,Office Supplies,8.26,6,0.03,1.239
CA-2017-138520,08-04-2017,JL-15505,Office Supplies,17.04,2,0.19,2.556
CA-2017-138520,08-04-2017,JL-15505,Office Supplies,34.4,2,0.06,5.16
CA-2017-130001,23-04-2017,HK-14890,Office Supplies,36.24,10,0.11,5.436
CA-2018-155698,08-03-2018,VB-21745,Office Supplies,647.84,5,0.01,97.176
CA-2018-155698,08-03-2018,VB-21745,Office Supplies,20.7,6,0.11,3.105
CA-2018-144904,25-09-2018,KW-16435,Office Supplies,20.7,4,0.05,3.105
CA-2018-144904,25-09-2018,KW-16435,Furniture,488.646,3,0.19,73.2969
CA-2018-144904,25-09-2018,KW-16435,Office Supplies,5.56,2,0.07,0.834
CA-2018-144904,25-09-2018,KW-16435,Furniture,47.12,4,0.1,7.068
CA-2015-123344,24-09-2015,JD-16060,Office Supplies,211.96,8,0.02,31.794
CA-2017-155516,21-10-2017,MK-17905,Office Supplies,23.2,2,0.15,3.48
CA-2017-155516,21-10-2017,MK-17905,Office Supplies,7.36,4,0.07,1.104
CA-2017-155516,21-10-2017,MK-17905,Office Supplies,104.79,2,0.01,15.7185
CA-2017-155516,21-10-2017,MK-17905,Furniture,1043.92,9,0.09,156.588
CA-2018-104745,29-05-2018,GT-14755,Office Supplies,25.92,2,0.1,3.888
CA-2018-104745,29-05-2018,GT-14755,Office Supplies,53.424,5,0.15,8.0136
US-2015-119137,23-07-2015,AG-10900,Office Supplies,8.16,2,0.07,1.224
US-2015-119137,23-07-2015,AG-10900,Technology,1023.936,7,0.19,153.5904
US-2015-119137,23-07-2015,AG-10900,Office Supplies,9.24,8,0.02,1.386
US-2015-119137,23-07-2015,AG-10900,Technology,479.04,5,0.11,71.856
US-2017-134656,28-09-2017,MM-18280,Office Supplies,99.136,5,0.11,14.8704
US-2018-134481,27-08-2018,AR-10405,Furniture,1488.424,2,0,223.2636
CA-2016-130792,28-04-2016,RA-19915,Office Supplies,8.652,2,0.16,1.2978
CA-2016-130792,28-04-2016,RA-19915,Office Supplies,23.832,4,0.05,3.5748
CA-2016-130792,28-04-2016,RA-19915,Office Supplies,12.176,6,0.08,1.8264
CA-2017-134775,28-10-2017,AS-10285,Office Supplies,50.96,10,0.02,7.644
CA-2017-134775,28-10-2017,AS-10285,Office Supplies,49.536,3,0.11,7.4304
CA-2016-125395,26-06-2016,LA-16780,Technology,41.9,6,0,6.285
US-2016-168935,27-11-2016,DO-13435,Furniture,375.4575,5,0.11,56.318625
US-2016-168935,27-11-2016,DO-13435,Technology,83.976,7,0.2,12.5964
CA-2016-122756,03-12-2016,DK-13225,Technology,482.34,5,0.2,72.351
CA-2016-122756,03-12-2016,DK-13225,Furniture,2.96,8,0.11,0.444
CA-2015-115973,24-11-2015,NG-18430,Office Supplies,2.624,2,0.12,0.3936
CA-2018-101798,11-12-2018,MV-18190,Office Supplies,23.36,3,0.05,3.504
CA-2018-101798,11-12-2018,MV-18190,Technology,39.98,10,0.19,5.997
US-2015-135972,21-09-2015,JG-15115,Technology,246.384,1,0.06,36.9576
US-2015-135972,21-09-2015,JG-15115,Technology,1799.97,4,0.13,269.9955
US-2015-134971,07-06-2015,BP-11095,Office Supplies,12.462,10,0.17,1.8693
CA-2018-102946,30-06-2018,VP-21730,Office Supplies,75.792,5,0.11,11.3688
CA-2018-165603,17-10-2018,SS-20140,Office Supplies,49.96,7,0.13,7.494
CA-2018-165603,17-10-2018,SS-20140,Office Supplies,12.96,4,0.03,1.944
CA-2016-122259,31-10-2016,HP-14815,Office Supplies,70.12,6,0.19,10.518
CA-2017-108987,08-09-2017,AG-10675,Office Supplies,35.952,2,0.03,5.3928
CA-2017-108987,08-09-2017,AG-10675,Furniture,2396.2656,10,0.14,359.43984
CA-2017-108987,08-09-2017,AG-10675,Office Supplies,131.136,10,0.18,19.6704
CA-2017-108987,08-09-2017,AG-10675,Technology,57.584,3,0.09,8.6376
CA-2015-113166,24-12-2015,LF-17185,Office Supplies,9.568,9,0.12,1.4352
CA-2015-155208,16-04-2015,SP-20650,Office Supplies,39.072,2,0.19,5.8608
CA-2018-117933,24-12-2018,RF-19840,Office Supplies,35.91,2,0.2,5.3865
CA-2018-117457,08-12-2018,KH-16510,Technology,179.95,7,0.16,26.9925
CA-2018-117457,08-12-2018,KH-16510,Technology,1199.976,8,0.14,179.9964
CA-2018-117457,08-12-2018,KH-16510,Office Supplies,27.15,4,0.2,4.0725
CA-2018-117457,08-12-2018,KH-16510,Furniture,1004.024,5,0.12,150.6036
CA-2018-117457,08-12-2018,KH-16510,Office Supplies,9.68,9,0.04,1.452
CA-2018-117457,08-12-2018,KH-16510,Office Supplies,28.35,6,0.07,4.2525
CA-2018-117457,08-12-2018,KH-16510,Office Supplies,55.98,6,0.09,8.397
CA-2018-117457,08-12-2018,KH-16510,Furniture,1336.829,9,0.15,200.52435
CA-2018-117457,08-12-2018,KH-16510,Furniture,113.568,7,0.2,17.0352
CA-2018-142636,03-11-2018,KC-16675,Office Supplies,139.86,5,0.07,20.979
CA-2018-142636,03-11-2018,KC-16675,Furniture,307.136,9,0.09,46.0704
CA-2018-122105,24-06-2018,CJ-12010,Office Supplies,95.92,10,0,14.388
CA-2017-148796,14-04-2017,PB-19150,Furniture,383.8,1,0.13,57.57
CA-2018-154816,06-11-2018,VB-21745,Office Supplies,5.78,1,0,0.867
CA-2018-110478,04-03-2018,SP-20860,Office Supplies,9.32,6,0.06,1.398
CA-2018-110478,04-03-2018,SP-20860,Office Supplies,15.25,3,0.12,2.2875
CA-2015-142048,22-06-2015,JE-15745,Technology,196.752,6,0.08,29.5128
CA-2018-125388,19-10-2018,MP-17965,Furniture,56.56,1,0.12,8.484
CA-2018-125388,19-10-2018,MP-17965,Office Supplies,32.7,6,0.18,4.905
CA-2018-155705,21-08-2018,NF-18385,Furniture,866.4,4,0.01,129.96
CA-2018-149160,23-11-2018,JM-15265,Furniture,28.4,3,0.16,4.26
CA-2018-149160,23-11-2018,JM-15265,Office Supplies,287.92,6,0.18,43.188
CA-2015-101476,12-09-2015,SD-20485,Technology,69.99,9,0.08,10.4985
CA-2018-152275,01-10-2018,KH-16630,Office Supplies,6.672,7,0.14,1.0008
US-2017-123750,15-04-2017,RB-19795,Office Supplies,189.588,4,0.08,28.4382
US-2017-123750,15-04-2017,RB-19795,Technology,408.744,10,0.03,61.3116
US-2017-123750,15-04-2017,RB-19795,Technology,291.96,8,0.1,43.794
US-2017-123750,15-04-2017,RB-19795,Office Supplies,4.768,1,0.1,0.7152
CA-2017-127369,06-06-2017,DB-13060,Office Supplies,714.3,5,0.09,107.145
US-2015-150574,19-12-2015,MK-18160,Office Supplies,4.812,5,0.17,0.7218
US-2015-150574,19-12-2015,MK-18160,Technology,247.8,3,0.17,37.17
CA-2017-147375,12-06-2017,PO-19180,Technology,1007.979,7,0.12,151.19685
CA-2017-147375,12-06-2017,PO-19180,Office Supplies,313.488,3,0.02,47.0232
CA-2018-130043,15-09-2018,BB-11545,Office Supplies,31.872,1,0.15,4.7808
CA-2018-157252,20-01-2018,CV-12805,Furniture,207.846,8,0.16,31.1769
CA-2017-115756,05-09-2017,PK-19075,Furniture,12.22,6,0.2,1.833
CA-2017-115756,05-09-2017,PK-19075,Office Supplies,194.94,6,0.18,29.241
CA-2017-115756,05-09-2017,PK-19075,Office Supplies,70.95,2,0.19,10.6425
CA-2017-115756,05-09-2017,PK-19075,Office Supplies,91.36,7,0,13.704
CA-2017-115756,05-09-2017,PK-19075,Furniture,242.94,5,0.09,36.441
CA-2017-115756,05-09-2017,PK-19075,Office Supplies,22.05,8,0.2,3.3075
CA-2018-154214,20-03-2018,TB-21595,Furniture,2.91,6,0.05,0.4365
CA-2017-166674,01-04-2017,RB-19360,Office Supplies,59.52,1,0.01,8.928
CA-2017-166674,01-04-2017,RB-19360,Office Supplies,161.94,8,0,24.291
CA-2017-166674,01-04-2017,RB-19360,Office Supplies,263.88,6,0.01,39.582
CA-2017-166674,01-04-2017,RB-19360,Office Supplies,30.48,4,0.06,4.572
CA-2017-166674,01-04-2017,RB-19360,Office Supplies,9.84,1,0.19,1.476
CA-2017-166674,01-04-2017,RB-19360,Technology,35.12,8,0.13,5.268
CA-2018-147277,20-10-2018,EB-13705,Furniture,284.364,6,0.18,42.6546
CA-2018-147277,20-10-2018,EB-13705,Office Supplies,665.408,2,0.03,99.8112
CA-2017-100153,13-12-2017,KH-16630,Technology,63.88,4,0.2,9.582
US-2015-110674,12-02-2015,SC-20095,Furniture,129.568,4,0.07,19.4352
US-2017-157945,26-09-2017,NF-18385,Furniture,747.558,1,0.07,112.1337
US-2017-157945,26-09-2017,NF-18385,Office Supplies,8.928,1,0,1.3392
CA-2016-109638,15-12-2016,JH-15985,Office Supplies,103.92,10,0.01,15.588
CA-2016-109638,15-12-2016,JH-15985,Technology,899.91,9,0.16,134.9865
CA-2016-109638,15-12-2016,JH-15985,Office Supplies,51.312,6,0.06,7.6968
CA-2017-109869,22-04-2017,TN-21040,Furniture,23.56,9,0.14,3.534
CA-2017-109869,22-04-2017,TN-21040,Furniture,1272.63,1,0.06,190.8945
CA-2017-109869,22-04-2017,TN-21040,Office Supplies,28.485,7,0.09,4.27275
CA-2017-109869,22-04-2017,TN-21040,Office Supplies,185.376,1,0.02,27.8064
CA-2017-109869,22-04-2017,TN-21040,Office Supplies,78.272,6,0.18,11.7408
US-2016-101399,17-01-2016,JS-15940,Furniture,254.744,6,0.03,38.2116
CA-2018-154907,31-03-2018,DS-13180,Furniture,205.3328,7,0.04,30.79992
US-2017-100419,16-12-2017,CC-12670,Office Supplies,4.788,8,0.15,0.7182
CA-2016-154144,20-12-2016,MH-17785,Office Supplies,55.48,5,0.13,8.322
CA-2015-144666,09-11-2015,JP-15520,Office Supplies,340.92,7,0.2,51.138
CA-2015-144666,09-11-2015,JP-15520,Furniture,222.666,4,0.16,33.3999
CA-2015-144666,09-11-2015,JP-15520,Technology,703.968,5,0.05,105.5952
CA-2015-144666,09-11-2015,JP-15520,Office Supplies,92.52,5,0.08,13.878
CA-2015-144666,09-11-2015,JP-15520,Office Supplies,62.65,1,0.02,9.3975
CA-2015-144666,09-11-2015,JP-15520,Office Supplies,94.85,5,0.1,14.2275
CA-2017-103891,12-07-2017,KH-16690,Technology,95.76,10,0.13,14.364
CA-2017-152632,27-10-2017,JE-15475,Furniture,40.2,10,0.18,6.03
CA-2017-100790,26-06-2017,JG-15805,Office Supplies,14.7,8,0.17,2.205
CA-2017-100790,26-06-2017,JG-15805,Office Supplies,704.25,7,0,105.6375
CA-2015-134677,06-10-2015,XP-21865,Technology,9.09,5,0.2,1.3635
CA-2015-127691,22-07-2015,EM-14065,Office Supplies,5.96,2,0.2,0.894
CA-2015-127691,22-07-2015,EM-14065,Technology,159.98,3,0.13,23.997
CA-2018-140963,10-06-2018,MT-18070,Office Supplies,29.6,5,0.07,4.44
CA-2018-140963,10-06-2018,MT-18070,Furniture,514.165,5,0.04,77.12475
CA-2018-140963,10-06-2018,MT-18070,Technology,279.96,9,0.16,41.994
CA-2015-154627,29-10-2015,SA-20830,Technology,2735.952,2,0.14,410.3928
CA-2015-133753,09-06-2015,CW-11905,Technology,7.992,2,0.15,1.1988
CA-2015-133753,09-06-2015,CW-11905,Technology,63.984,6,0.09,9.5976
CA-2015-133753,09-06-2015,CW-11905,Office Supplies,70.368,8,0.17,10.5552
CA-2015-113362,14-09-2015,AJ-10960,Office Supplies,449.15,9,0.15,67.3725
CA-2015-113362,14-09-2015,AJ-10960,Office Supplies,11.07,8,0.17,1.6605
CA-2017-169166,09-05-2017,SS-20590,Technology,93.98,2,0,14.097
US-2017-120929,18-03-2017,RO-19780,Furniture,189.882,8,0,28.4823
CA-2016-134782,27-12-2016,MD-17350,Office Supplies,105.42,7,0.2,15.813
CA-2017-126158,25-07-2017,SC-20095,Office Supplies,119.616,10,0.03,17.9424
CA-2017-126158,25-07-2017,SC-20095,Furniture,255.76,7,0.01,38.364
CA-2017-126158,25-07-2017,SC-20095,Furniture,241.568,8,0.04,36.2352
CA-2017-126158,25-07-2017,SC-20095,Furniture,69.3,8,0.08,10.395
US-2017-105578,30-05-2017,MY-17380,Office Supplies,22.62,3,0,3.393
US-2017-105578,30-05-2017,MY-17380,Office Supplies,14.952,7,0.13,2.2428
US-2017-105578,30-05-2017,MY-17380,Furniture,801.568,9,0.08,120.2352
US-2017-105578,30-05-2017,MY-17380,Office Supplies,2.376,9,0,0.3564
US-2017-105578,30-05-2017,MY-17380,Office Supplies,32.792,8,0.18,4.9188
CA-2018-134978,12-11-2018,EB-13705,Office Supplies,15.92,7,0.18,2.388
CA-2016-145352,16-03-2016,CM-12385,Office Supplies,2.74,5,0,0.411
CA-2016-145352,16-03-2016,CM-12385,Office Supplies,8.34,7,0.17,1.251
CA-2016-145352,16-03-2016,CM-12385,Office Supplies,46.74,5,0.04,7.011
CA-2016-145352,16-03-2016,CM-12385,Office Supplies,6354.95,7,0.05,953.2425
CA-2018-135307,26-11-2018,LS-17245,Furniture,126.3,8,0.17,18.945
CA-2018-135307,26-11-2018,LS-17245,Technology,38.04,5,0.12,5.706
CA-2017-106341,20-10-2017,LF-17185,Office Supplies,7.152,10,0.18,1.0728
CA-2018-163405,21-12-2018,BN-11515,Office Supplies,6.63,6,0.08,0.9945
CA-2018-163405,21-12-2018,BN-11515,Office Supplies,5.88,10,0.06,0.882
CA-2018-127432,22-01-2018,AD-10180,Technology,2999.95,10,0.2,449.9925
CA-2018-127432,22-01-2018,AD-10180,Office Supplies,51.45,7,0.16,7.7175
CA-2018-127432,22-01-2018,AD-10180,Office Supplies,11.96,1,0.07,1.794
CA-2018-127432,22-01-2018,AD-10180,Office Supplies,1126.02,10,0.07,168.903
CA-2016-157812,22-03-2016,DB-13210,Technology,18.392,1,0.17,2.7588
CA-2016-157812,22-03-2016,DB-13210,Office Supplies,129.568,3,0.12,19.4352
CA-2016-157812,22-03-2016,DB-13210,Office Supplies,14.112,2,0.06,2.1168
CA-2018-145142,23-01-2018,MC-17605,Furniture,210.98,1,0.06,31.647
US-2017-139486,21-05-2017,LH-17155,Technology,55.176,2,0.15,8.2764
US-2017-139486,21-05-2017,LH-17155,Technology,66.26,1,0.04,9.939
CA-2016-158792,26-12-2016,BD-11605,Office Supplies,22.2,2,0.08,3.33
CA-2018-113558,21-10-2018,PH-18790,Furniture,683.952,3,0.07,102.5928
CA-2018-113558,21-10-2018,PH-18790,Furniture,45.696,6,0.01,6.8544
US-2016-138303,03-09-2016,MG-18145,Office Supplies,36.336,7,0.02,5.4504
US-2016-138303,03-09-2016,MG-18145,Office Supplies,666.248,3,0.01,99.9372
US-2016-138303,03-09-2016,MG-18145,Office Supplies,52.512,1,0.18,7.8768
CA-2016-102848,07-11-2016,KB-16240,Furniture,190.72,3,0.08,28.608
US-2018-129441,07-09-2018,JC-15340,Furniture,47.94,10,0.1,7.191
CA-2017-168753,29-05-2017,RL-19615,Technology,979.95,1,0.2,146.9925
CA-2017-168753,29-05-2017,RL-19615,Office Supplies,22.75,8,0.14,3.4125
CA-2017-126613,10-07-2017,AA-10375,Office Supplies,16.768,3,0.03,2.5152
US-2018-122637,03-09-2018,EP-13915,Office Supplies,42.616,4,0.14,6.3924
CA-2016-147851,03-12-2016,MP-17470,Office Supplies,10.752,1,0.08,1.6128
CA-2016-134894,07-12-2016,DK-12985,Office Supplies,152.94,7,0.12,22.941
CA-2016-134894,07-12-2016,DK-12985,Furniture,283.92,4,0,42.588
CA-2015-140795,01-02-2015,BD-11500,Technology,468.9,10,0.2,70.335
CA-2017-136924,14-07-2017,ES-14080,Technology,380.864,10,0.14,57.1296
US-2016-120161,18-12-2016,LM-17065,Office Supplies,646.776,9,0.02,97.0164
CA-2015-103849,11-05-2015,PG-18895,Technology,58.112,10,0.16,8.7168
CA-2015-103849,11-05-2015,PG-18895,Technology,100.792,6,0.01,15.1188
CA-2015-103849,11-05-2015,PG-18895,Furniture,66.112,2,0.11,9.9168
CA-2018-162929,19-11-2018,AS-10135,Office Supplies,41.28,3,0.13,6.192
CA-2018-162929,19-11-2018,AS-10135,Office Supplies,13.36,6,0.19,2.004
CA-2016-113173,15-11-2016,DK-13225,Office Supplies,250.272,9,0.11,37.5408
CA-2016-113173,15-11-2016,DK-13225,Office Supplies,11.364,2,0.03,1.7046
CA-2016-113173,15-11-2016,DK-13225,Office Supplies,8.72,7,0.05,1.308
CA-2017-136406,15-04-2017,BD-11320,Furniture,1121.568,2,0.06,168.2352
CA-2018-112774,11-09-2018,RC-19960,Furniture,34.504,3,0.18,5.1756
CA-2018-101945,24-11-2018,GT-14710,Office Supplies,10.824,4,0.11,1.6236
CA-2018-100650,29-06-2018,DK-13225,Office Supplies,1295.78,1,0.16,194.367
CA-2015-155852,03-03-2015,AJ-10945,Office Supplies,19.456,5,0.02,2.9184
CA-2017-113243,10-06-2017,OT-18730,Office Supplies,20.7,5,0,3.105
CA-2017-113243,10-06-2017,OT-18730,Furniture,1335.68,6,0.02,200.352
CA-2017-113243,10-06-2017,OT-18730,Office Supplies,32.4,1,0.17,4.86
CA-2018-118731,20-11-2018,LP-17080,Furniture,42.6,1,0.05,6.39
CA-2018-118731,20-11-2018,LP-17080,Office Supplies,84.056,9,0.14,12.6084
CA-2015-145576,14-09-2015,CA-12775,Office Supplies,13,2,0.01,1.95
CA-2015-145576,14-09-2015,CA-12775,Furniture,13.128,5,0.05,1.9692
CA-2016-130736,07-12-2016,JF-15490,Office Supplies,3.96,8,0.11,0.594
CA-2016-130736,07-12-2016,JF-15490,Office Supplies,2.61,4,0.04,0.3915
CA-2018-137099,07-12-2018,FP-14320,Technology,374.376,3,0.01,56.1564
CA-2018-156951,01-10-2018,EB-13840,Office Supplies,91.84,3,0.17,13.776
CA-2018-156951,01-10-2018,EB-13840,Office Supplies,81.088,9,0.14,12.1632
CA-2018-156951,01-10-2018,EB-13840,Office Supplies,19.44,1,0.2,2.916
CA-2018-156951,01-10-2018,EB-13840,Furniture,451.152,5,0.09,67.6728
CA-2018-164826,28-12-2018,JF-15415,Office Supplies,72.45,2,0.1,10.8675
CA-2018-164826,28-12-2018,JF-15415,Office Supplies,13.96,5,0.01,2.094
CA-2018-164826,28-12-2018,JF-15415,Office Supplies,33.264,8,0.07,4.9896
CA-2018-164826,28-12-2018,JF-15415,Technology,14.85,7,0,2.2275
CA-2017-127250,03-11-2017,SF-20200,Office Supplies,8.82,7,0.02,1.323
CA-2016-149713,18-09-2016,TG-21640,Office Supplies,160.72,8,0.18,24.108
CA-2016-149713,18-09-2016,TG-21640,Office Supplies,19.92,10,0.05,2.988
CA-2016-149713,18-09-2016,TG-21640,Office Supplies,7.3,1,0.08,1.095
CA-2018-118640,20-07-2018,CS-11950,Office Supplies,69.712,8,0.1,10.4568
CA-2018-118640,20-07-2018,CS-11950,Furniture,8.792,9,0.03,1.3188
CA-2016-132906,10-09-2016,CC-12145,Office Supplies,51.52,5,0.11,7.728
CA-2018-145233,01-12-2018,DV-13465,Technology,470.376,8,0,70.5564
CA-2018-145233,01-12-2018,DV-13465,Technology,105.584,5,0.05,15.8376
CA-2018-145233,01-12-2018,DV-13465,Office Supplies,31.152,1,0.06,4.6728
CA-2018-145233,01-12-2018,DV-13465,Office Supplies,6.783,4,0.03,1.01745
CA-2018-145233,01-12-2018,DV-13465,Technology,406.368,8,0.08,60.9552
CA-2016-128139,03-07-2016,BD-11725,Furniture,70.98,10,0.18,10.647
CA-2016-128139,03-07-2016,BD-11725,Office Supplies,294.93,8,0.1,44.2395
US-2017-156986,20-03-2017,ZC-21910,Technology,84.784,2,0.01,12.7176
US-2017-156986,20-03-2017,ZC-21910,Office Supplies,20.736,8,0.08,3.1104
US-2017-156986,20-03-2017,ZC-21910,Office Supplies,16.821,4,0.1,2.52315
US-2017-156986,20-03-2017,ZC-21910,Office Supplies,10.368,5,0,1.5552
CA-2015-135405,09-01-2015,MS-17830,Office Supplies,9.344,5,0.13,1.4016
CA-2015-135405,09-01-2015,MS-17830,Technology,31.2,1,0.01,4.68
CA-2015-131450,08-08-2015,LR-16915,Office Supplies,76.12,8,0.02,11.418
CA-2015-131450,08-08-2015,LR-16915,Technology,1199.976,4,0.02,179.9964
CA-2015-131450,08-08-2015,LR-16915,Technology,445.96,10,0.06,66.894
CA-2015-131450,08-08-2015,LR-16915,Furniture,327.76,2,0.12,49.164
CA-2017-120180,14-07-2017,TP-21130,Office Supplies,11.632,6,0.09,1.7448
US-2017-100720,16-07-2017,CK-12205,Technology,143.982,8,0.05,21.5973
US-2017-100720,16-07-2017,CK-12205,Technology,494.376,9,0.16,74.1564
US-2017-100720,16-07-2017,CK-12205,Office Supplies,5.84,2,0.04,0.876
CA-2015-149958,15-03-2015,AS-10240,Office Supplies,142.776,8,0.05,21.4164
CA-2015-149958,15-03-2015,AS-10240,Furniture,45.696,7,0.06,6.8544
CA-2015-149958,15-03-2015,AS-10240,Office Supplies,7.218,1,0.11,1.0827
CA-2015-149958,15-03-2015,AS-10240,Office Supplies,43.188,2,0.14,6.4782
CA-2015-149958,15-03-2015,AS-10240,Office Supplies,131.904,8,0.11,19.7856
US-2015-105767,23-05-2015,AR-10510,Office Supplies,3.282,3,0.18,0.4923
US-2015-105767,23-05-2015,AR-10510,Office Supplies,21.168,2,0.15,3.1752
US-2015-105767,23-05-2015,AR-10510,Technology,55.188,10,0.08,8.2782
CA-2017-161816,28-04-2017,NB-18655,Technology,369.576,1,0.13,55.4364
CA-2017-161816,28-04-2017,NB-18655,Office Supplies,15.712,9,0.13,2.3568
CA-2017-121223,11-09-2017,GD-14590,Office Supplies,8.448,10,0.09,1.2672
CA-2017-121223,11-09-2017,GD-14590,Technology,728.946,9,0.03,109.3419
CA-2018-138611,14-11-2018,CK-12595,Technology,119.94,5,0.06,17.991
CA-2018-138611,14-11-2018,CK-12595,Office Supplies,3.648,6,0.01,0.5472
CA-2018-117947,18-08-2018,NG-18355,Furniture,40.48,9,0.19,6.072
CA-2018-117947,18-08-2018,NG-18355,Furniture,9.94,2,0.11,1.491
CA-2018-117947,18-08-2018,NG-18355,Office Supplies,107.424,1,0.07,16.1136
CA-2018-117947,18-08-2018,NG-18355,Technology,37.91,9,0.15,5.6865
CA-2018-117947,18-08-2018,NG-18355,Furniture,88.02,9,0.19,13.203
US-2015-111171,26-12-2015,CA-12265,Office Supplies,8.69,7,0.18,1.3035
CA-2016-138009,29-11-2016,SF-20965,Furniture,301.96,1,0.14,45.294
CA-2016-138009,29-11-2016,SF-20965,Office Supplies,555.21,7,0.11,83.2815
CA-2016-138009,29-11-2016,SF-20965,Office Supplies,523.48,3,0.1,78.522
CA-2016-138009,29-11-2016,SF-20965,Office Supplies,161.82,1,0.08,24.273
CA-2018-163020,15-09-2018,MO-17800,Furniture,35.56,1,0.17,5.334
CA-2018-153787,19-05-2018,AT-10735,Office Supplies,97.16,7,0.02,14.574
CA-2018-133431,17-12-2018,LC-17140,Office Supplies,15.24,6,0.05,2.286
CA-2018-133431,17-12-2018,LC-17140,Office Supplies,13.23,7,0.19,1.9845
US-2017-135720,11-12-2017,FM-14380,Office Supplies,243.384,1,0.11,36.5076
US-2017-135720,11-12-2017,FM-14380,Technology,119.8,6,0.06,17.97
US-2017-135720,11-12-2017,FM-14380,Technology,300.768,2,0.11,45.1152
CA-2018-144694,24-09-2018,BD-11605,Technology,17.88,2,0.13,2.682
CA-2018-144694,24-09-2018,BD-11605,Office Supplies,235.944,9,0,35.3916
CA-2016-168004,04-10-2016,DJ-13420,Furniture,392.94,2,0.1,58.941
US-2017-123470,15-08-2017,ME-17725,Office Supplies,18.882,2,0.17,2.8323
US-2017-123470,15-08-2017,ME-17725,Office Supplies,122.328,6,0.2,18.3492
CA-2017-115917,20-05-2017,RB-19465,Furniture,1049.2,10,0.18,157.38
